,Date,Open,J-1,J-2,J-3,J-4,J-5,J-6
341,2010-01-22 12:00,90.309,90.401,90.308,90.439,90.212,89.972,89.977
342,2010-01-22 13:00,90.063,90.309,90.401,90.308,90.439,90.212,89.972
343,2010-01-22 14:00,90.043,90.063,90.309,90.401,90.308,90.439,90.212
344,2010-01-22 15:00,90.124,90.043,90.063,90.309,90.401,90.308,90.439
345,2010-01-22 16:00,90.308,90.124,90.043,90.063,90.309,90.401,90.308
346,2010-01-22 17:00,90.09,90.308,90.124,90.043,90.063,90.309,90.401
347,2010-01-22 18:00,90.09,90.09,90.308,90.124,90.043,90.063,90.309
348,2010-01-22 19:00,90.09,90.09,90.09,90.308,90.124,90.043,90.063
349,2010-01-24 23:00,90.01,90.09,90.09,90.09,90.308,90.124,90.043
350,2010-01-25 00:00,89.96,90.01,90.09,90.09,90.09,90.308,90.124
351,2010-01-25 01:00,90.014,89.96,90.01,90.09,90.09,90.09,90.308
352,2010-01-25 02:00,89.898,90.014,89.96,90.01,90.09,90.09,90.09
353,2010-01-25 03:00,90.06,89.898,90.014,89.96,90.01,90.09,90.09
354,2010-01-25 04:00,90.229,90.06,89.898,90.014,89.96,90.01,90.09
355,2010-01-25 05:00,90.122,90.229,90.06,89.898,90.014,89.96,90.01
356,2010-01-25 06:00,90.104,90.122,90.229,90.06,89.898,90.014,89.96
357,2010-01-25 07:00,90.098,90.104,90.122,90.229,90.06,89.898,90.014
358,2010-01-25 08:00,90.298,90.098,90.104,90.122,90.229,90.06,89.898
359,2010-01-25 09:00,90.241,90.298,90.098,90.104,90.122,90.229,90.06
360,2010-01-25 10:00,90.201,90.241,90.298,90.098,90.104,90.122,90.229
361,2010-01-25 11:00,90.258,90.201,90.241,90.298,90.098,90.104,90.122
362,2010-01-25 12:00,90.244,90.258,90.201,90.241,90.298,90.098,90.104
363,2010-01-25 13:00,90.268,90.244,90.258,90.201,90.241,90.298,90.098
364,2010-01-25 14:00,90.239,90.268,90.244,90.258,90.201,90.241,90.298
365,2010-01-25 15:00,90.301,90.239,90.268,90.244,90.258,90.201,90.241
366,2010-01-25 16:00,90.183,90.301,90.239,90.268,90.244,90.258,90.201
367,2010-01-25 17:00,90.141,90.183,90.301,90.239,90.268,90.244,90.258
368,2010-01-25 18:00,90.162,90.141,90.183,90.301,90.239,90.268,90.244
369,2010-01-25 19:00,90.248,90.162,90.141,90.183,90.301,90.239,90.268
370,2010-01-25 20:00,90.284,90.248,90.162,90.141,90.183,90.301,90.239
371,2010-01-25 21:00,90.27,90.284,90.248,90.162,90.141,90.183,90.301
372,2010-01-25 22:00,90.248,90.27,90.284,90.248,90.162,90.141,90.183
373,2010-01-25 23:00,90.304,90.248,90.27,90.284,90.248,90.162,90.141
374,2010-01-26 00:00,90.269,90.304,90.248,90.27,90.284,90.248,90.162
375,2010-01-26 01:00,90.424,90.269,90.304,90.248,90.27,90.284,90.248
376,2010-01-26 02:00,90.408,90.424,90.269,90.304,90.248,90.27,90.284
377,2010-01-26 03:00,90.488,90.408,90.424,90.269,90.304,90.248,90.27
378,2010-01-26 04:00,90.187,90.488,90.408,90.424,90.269,90.304,90.248
379,2010-01-26 05:00,90.048,90.187,90.488,90.408,90.424,90.269,90.304
380,2010-01-26 06:00,89.864,90.048,90.187,90.488,90.408,90.424,90.269
381,2010-01-26 07:00,89.789,89.864,90.048,90.187,90.488,90.408,90.424
382,2010-01-26 08:00,90.055,89.789,89.864,90.048,90.187,90.488,90.408
383,2010-01-26 09:00,90.138,90.055,89.789,89.864,90.048,90.187,90.488
384,2010-01-26 10:00,90.029,90.138,90.055,89.789,89.864,90.048,90.187
385,2010-01-26 11:00,89.565,90.029,90.138,90.055,89.789,89.864,90.048
386,2010-01-26 12:00,89.535,89.565,90.029,90.138,90.055,89.789,89.864
387,2010-01-26 13:00,89.694,89.535,89.565,90.029,90.138,90.055,89.789
388,2010-01-26 14:00,89.684,89.694,89.535,89.565,90.029,90.138,90.055
389,2010-01-26 15:00,89.634,89.684,89.694,89.535,89.565,90.029,90.138
390,2010-01-26 16:00,89.712,89.634,89.684,89.694,89.535,89.565,90.029
391,2010-01-26 17:00,89.519,89.712,89.634,89.684,89.694,89.535,89.565
392,2010-01-26 18:00,89.618,89.519,89.712,89.634,89.684,89.694,89.535
393,2010-01-26 19:00,89.672,89.618,89.519,89.712,89.634,89.684,89.694
394,2010-01-26 20:00,89.687,89.672,89.618,89.519,89.712,89.634,89.684
395,2010-01-26 21:00,89.721,89.687,89.672,89.618,89.519,89.712,89.634
396,2010-01-26 22:00,89.646,89.721,89.687,89.672,89.618,89.519,89.712
397,2010-01-26 23:00,89.689,89.646,89.721,89.687,89.672,89.618,89.519
398,2010-01-27 00:00,89.643,89.689,89.646,89.721,89.687,89.672,89.618
399,2010-01-27 01:00,89.663,89.643,89.689,89.646,89.721,89.687,89.672
400,2010-01-27 02:00,89.592,89.663,89.643,89.689,89.646,89.721,89.687
401,2010-01-27 03:00,89.614,89.592,89.663,89.643,89.689,89.646,89.721
402,2010-01-27 04:00,89.426,89.614,89.592,89.663,89.643,89.689,89.646
403,2010-01-27 05:00,89.204,89.426,89.614,89.592,89.663,89.643,89.689
404,2010-01-27 06:00,89.268,89.204,89.426,89.614,89.592,89.663,89.643
405,2010-01-27 07:00,89.234,89.268,89.204,89.426,89.614,89.592,89.663
406,2010-01-27 08:00,89.24,89.234,89.268,89.204,89.426,89.614,89.592
407,2010-01-27 09:00,89.383,89.24,89.234,89.268,89.204,89.426,89.614
408,2010-01-27 10:00,89.464,89.383,89.24,89.234,89.268,89.204,89.426
409,2010-01-27 11:00,89.393,89.464,89.383,89.24,89.234,89.268,89.204
410,2010-01-27 12:00,89.513,89.393,89.464,89.383,89.24,89.234,89.268
411,2010-01-27 13:00,89.567,89.513,89.393,89.464,89.383,89.24,89.234
412,2010-01-27 14:00,89.564,89.567,89.513,89.393,89.464,89.383,89.24
413,2010-01-27 15:00,89.48,89.564,89.567,89.513,89.393,89.464,89.383
414,2010-01-27 16:00,89.369,89.48,89.564,89.567,89.513,89.393,89.464
415,2010-01-27 17:00,89.441,89.369,89.48,89.564,89.567,89.513,89.393
416,2010-01-27 18:00,89.427,89.441,89.369,89.48,89.564,89.567,89.513
417,2010-01-27 19:00,89.468,89.427,89.441,89.369,89.48,89.564,89.567
418,2010-01-27 20:00,89.543,89.468,89.427,89.441,89.369,89.48,89.564
419,2010-01-27 21:00,89.963,89.543,89.468,89.427,89.441,89.369,89.48
420,2010-01-27 22:00,90.026,89.963,89.543,89.468,89.427,89.441,89.369
421,2010-01-27 23:00,90.034,90.026,89.963,89.543,89.468,89.427,89.441
422,2010-01-28 00:00,90.003,90.034,90.026,89.963,89.543,89.468,89.427
423,2010-01-28 01:00,89.983,90.003,90.034,90.026,89.963,89.543,89.468
424,2010-01-28 02:00,90.158,89.983,90.003,90.034,90.026,89.963,89.543
425,2010-01-28 03:00,90.316,90.158,89.983,90.003,90.034,90.026,89.963
426,2010-01-28 04:00,90.284,90.316,90.158,89.983,90.003,90.034,90.026
427,2010-01-28 05:00,90.358,90.284,90.316,90.158,89.983,90.003,90.034
428,2010-01-28 06:00,90.367,90.358,90.284,90.316,90.158,89.983,90.003
429,2010-01-28 07:00,90.288,90.367,90.358,90.284,90.316,90.158,89.983
430,2010-01-28 08:00,90.278,90.288,90.367,90.358,90.284,90.316,90.158
431,2010-01-28 09:00,90.446,90.278,90.288,90.367,90.358,90.284,90.316
432,2010-01-28 10:00,90.418,90.446,90.278,90.288,90.367,90.358,90.284
433,2010-01-28 11:00,90.378,90.418,90.446,90.278,90.288,90.367,90.358
434,2010-01-28 12:00,90.271,90.378,90.418,90.446,90.278,90.288,90.367
435,2010-01-28 13:00,90.178,90.271,90.378,90.418,90.446,90.278,90.288
436,2010-01-28 14:00,90.283,90.178,90.271,90.378,90.418,90.446,90.278
437,2010-01-28 15:00,90.028,90.283,90.178,90.271,90.378,90.418,90.446
438,2010-01-28 16:00,90.189,90.028,90.283,90.178,90.271,90.378,90.418
439,2010-01-28 17:00,89.914,90.189,90.028,90.283,90.178,90.271,90.378
440,2010-01-28 18:00,89.784,89.914,90.189,90.028,90.283,90.178,90.271
441,2010-01-28 19:00,89.739,89.784,89.914,90.189,90.028,90.283,90.178
442,2010-01-28 20:00,89.894,89.739,89.784,89.914,90.189,90.028,90.283
443,2010-01-28 21:00,89.928,89.894,89.739,89.784,89.914,90.189,90.028
444,2010-01-28 22:00,89.873,89.928,89.894,89.739,89.784,89.914,90.189
445,2010-01-28 23:00,89.945,89.873,89.928,89.894,89.739,89.784,89.914
446,2010-01-29 00:00,89.904,89.945,89.873,89.928,89.894,89.739,89.784
447,2010-01-29 01:00,89.805,89.904,89.945,89.873,89.928,89.894,89.739
448,2010-01-29 02:00,89.783,89.805,89.904,89.945,89.873,89.928,89.894
449,2010-01-29 03:00,89.963,89.783,89.805,89.904,89.945,89.873,89.928
450,2010-01-29 04:00,89.978,89.963,89.783,89.805,89.904,89.945,89.873
451,2010-01-29 05:00,89.964,89.978,89.963,89.783,89.805,89.904,89.945
452,2010-01-29 06:00,89.954,89.964,89.978,89.963,89.783,89.805,89.904
453,2010-01-29 07:00,89.867,89.954,89.964,89.978,89.963,89.783,89.805
454,2010-01-29 08:00,89.968,89.867,89.954,89.964,89.978,89.963,89.783
455,2010-01-29 09:00,90.209,89.968,89.867,89.954,89.964,89.978,89.963
456,2010-01-29 10:00,90.244,90.209,89.968,89.867,89.954,89.964,89.978
457,2010-01-29 11:00,90.158,90.244,90.209,89.968,89.867,89.954,89.964
458,2010-01-29 12:00,90.288,90.158,90.244,90.209,89.968,89.867,89.954
459,2010-01-29 13:00,90.315,90.288,90.158,90.244,90.209,89.968,89.867
460,2010-01-29 14:00,90.308,90.315,90.288,90.158,90.244,90.209,89.968
461,2010-01-29 15:00,90.674,90.308,90.315,90.288,90.158,90.244,90.209
462,2010-01-29 16:00,90.829,90.674,90.308,90.315,90.288,90.158,90.244
463,2010-01-29 17:00,90.686,90.829,90.674,90.308,90.315,90.288,90.158
464,2010-01-29 18:00,90.398,90.686,90.829,90.674,90.308,90.315,90.288
465,2010-01-29 19:00,90.487,90.398,90.686,90.829,90.674,90.308,90.315
466,2010-01-31 23:00,90.386,90.487,90.398,90.686,90.829,90.674,90.308
467,2010-02-01 00:00,90.229,90.386,90.487,90.398,90.686,90.829,90.674
468,2010-02-01 01:00,90.263,90.229,90.386,90.487,90.398,90.686,90.829
469,2010-02-01 02:00,90.389,90.263,90.229,90.386,90.487,90.398,90.686
470,2010-02-01 03:00,90.196,90.389,90.263,90.229,90.386,90.487,90.398
471,2010-02-01 04:00,90.116,90.196,90.389,90.263,90.229,90.386,90.487
472,2010-02-01 05:00,90.094,90.116,90.196,90.389,90.263,90.229,90.386
473,2010-02-01 06:00,90.228,90.094,90.116,90.196,90.389,90.263,90.229
474,2010-02-01 07:00,90.239,90.228,90.094,90.116,90.196,90.389,90.263
475,2010-02-01 08:00,90.207,90.239,90.228,90.094,90.116,90.196,90.389
476,2010-02-01 09:00,90.358,90.207,90.239,90.228,90.094,90.116,90.196
477,2010-02-01 10:00,90.456,90.358,90.207,90.239,90.228,90.094,90.116
478,2010-02-01 11:00,90.334,90.456,90.358,90.207,90.239,90.228,90.094
479,2010-02-01 12:00,90.273,90.334,90.456,90.358,90.207,90.239,90.228
480,2010-02-01 13:00,90.249,90.273,90.334,90.456,90.358,90.207,90.239
481,2010-02-01 14:00,90.317,90.249,90.273,90.334,90.456,90.358,90.207
482,2010-02-01 15:00,90.261,90.317,90.249,90.273,90.334,90.456,90.358
483,2010-02-01 16:00,90.484,90.261,90.317,90.249,90.273,90.334,90.456
484,2010-02-01 17:00,90.788,90.484,90.261,90.317,90.249,90.273,90.334
485,2010-02-01 18:00,90.822,90.788,90.484,90.261,90.317,90.249,90.273
486,2010-02-01 19:00,90.721,90.822,90.788,90.484,90.261,90.317,90.249
487,2010-02-01 20:00,90.753,90.721,90.822,90.788,90.484,90.261,90.317
488,2010-02-01 21:00,90.653,90.753,90.721,90.822,90.788,90.484,90.261
489,2010-02-01 22:00,90.668,90.653,90.753,90.721,90.822,90.788,90.484
490,2010-02-01 23:00,90.646,90.668,90.653,90.753,90.721,90.822,90.788
491,2010-02-02 00:00,90.725,90.646,90.668,90.653,90.753,90.721,90.822
492,2010-02-02 01:00,90.787,90.725,90.646,90.668,90.653,90.753,90.721
493,2010-02-02 02:00,90.888,90.787,90.725,90.646,90.668,90.653,90.753
494,2010-02-02 03:00,90.842,90.888,90.787,90.725,90.646,90.668,90.653
495,2010-02-02 04:00,90.871,90.842,90.888,90.787,90.725,90.646,90.668
496,2010-02-02 05:00,90.719,90.871,90.842,90.888,90.787,90.725,90.646
497,2010-02-02 06:00,90.787,90.719,90.871,90.842,90.888,90.787,90.725
498,2010-02-02 07:00,90.774,90.787,90.719,90.871,90.842,90.888,90.787
499,2010-02-02 08:00,90.755,90.774,90.787,90.719,90.871,90.842,90.888
500,2010-02-02 09:00,90.73,90.755,90.774,90.787,90.719,90.871,90.842
501,2010-02-02 10:00,90.628,90.73,90.755,90.774,90.787,90.719,90.871
502,2010-02-02 11:00,90.671,90.628,90.73,90.755,90.774,90.787,90.719
503,2010-02-02 12:00,90.813,90.671,90.628,90.73,90.755,90.774,90.787
504,2010-02-02 13:00,90.628,90.813,90.671,90.628,90.73,90.755,90.774
505,2010-02-02 14:00,90.669,90.628,90.813,90.671,90.628,90.73,90.755
506,2010-02-02 15:00,90.428,90.669,90.628,90.813,90.671,90.628,90.73
507,2010-02-02 16:00,90.34,90.428,90.669,90.628,90.813,90.671,90.628
508,2010-02-02 17:00,90.357,90.34,90.428,90.669,90.628,90.813,90.671
509,2010-02-02 18:00,90.412,90.357,90.34,90.428,90.669,90.628,90.813
510,2010-02-02 19:00,90.408,90.412,90.357,90.34,90.428,90.669,90.628
511,2010-02-02 20:00,90.394,90.408,90.412,90.357,90.34,90.428,90.669
512,2010-02-02 21:00,90.374,90.394,90.408,90.412,90.357,90.34,90.428
513,2010-02-02 22:00,90.395,90.374,90.394,90.408,90.412,90.357,90.34
514,2010-02-02 23:00,90.405,90.395,90.374,90.394,90.408,90.412,90.357
515,2010-02-03 00:00,90.388,90.405,90.395,90.374,90.394,90.408,90.412
516,2010-02-03 01:00,90.462,90.388,90.405,90.395,90.374,90.394,90.408
517,2010-02-03 02:00,90.471,90.462,90.388,90.405,90.395,90.374,90.394
518,2010-02-03 03:00,90.444,90.471,90.462,90.388,90.405,90.395,90.374
519,2010-02-03 04:00,90.374,90.444,90.471,90.462,90.388,90.405,90.395
520,2010-02-03 05:00,90.455,90.374,90.444,90.471,90.462,90.388,90.405
521,2010-02-03 06:00,90.465,90.455,90.374,90.444,90.471,90.462,90.388
522,2010-02-03 07:00,90.532,90.465,90.455,90.374,90.444,90.471,90.462
523,2010-02-03 08:00,90.449,90.532,90.465,90.455,90.374,90.444,90.471
524,2010-02-03 09:00,90.398,90.449,90.532,90.465,90.455,90.374,90.444
525,2010-02-03 10:00,90.151,90.398,90.449,90.532,90.465,90.455,90.374
526,2010-02-03 11:00,90.364,90.151,90.398,90.449,90.532,90.465,90.455
527,2010-02-03 12:00,90.467,90.364,90.151,90.398,90.449,90.532,90.465
528,2010-02-03 13:00,90.578,90.467,90.364,90.151,90.398,90.449,90.532
529,2010-02-03 14:00,90.619,90.578,90.467,90.364,90.151,90.398,90.449
530,2010-02-03 15:00,90.772,90.619,90.578,90.467,90.364,90.151,90.398
531,2010-02-03 16:00,90.98,90.772,90.619,90.578,90.467,90.364,90.151
532,2010-02-03 17:00,90.968,90.98,90.772,90.619,90.578,90.467,90.364
533,2010-02-03 18:00,91.123,90.968,90.98,90.772,90.619,90.578,90.467
534,2010-02-03 19:00,91.136,91.123,90.968,90.98,90.772,90.619,90.578
535,2010-02-03 20:00,91.161,91.136,91.123,90.968,90.98,90.772,90.619
536,2010-02-03 21:00,90.99,91.161,91.136,91.123,90.968,90.98,90.772
537,2010-02-03 22:00,90.995,90.99,91.161,91.136,91.123,90.968,90.98
538,2010-02-03 23:00,91.01,90.995,90.99,91.161,91.136,91.123,90.968
539,2010-02-04 00:00,90.977,91.01,90.995,90.99,91.161,91.136,91.123
540,2010-02-04 01:00,90.87,90.977,91.01,90.995,90.99,91.161,91.136
541,2010-02-04 02:00,91.007,90.87,90.977,91.01,90.995,90.99,91.161
542,2010-02-04 03:00,90.935,91.007,90.87,90.977,91.01,90.995,90.99
543,2010-02-04 04:00,90.874,90.935,91.007,90.87,90.977,91.01,90.995
544,2010-02-04 05:00,90.938,90.874,90.935,91.007,90.87,90.977,91.01
545,2010-02-04 06:00,90.919,90.938,90.874,90.935,91.007,90.87,90.977
546,2010-02-04 07:00,90.92,90.919,90.938,90.874,90.935,91.007,90.87
547,2010-02-04 08:00,91.009,90.92,90.919,90.938,90.874,90.935,91.007
548,2010-02-04 09:00,91.029,91.009,90.92,90.919,90.938,90.874,90.935
549,2010-02-04 10:00,90.769,91.029,91.009,90.92,90.919,90.938,90.874
550,2010-02-04 11:00,90.885,90.769,91.029,91.009,90.92,90.919,90.938
551,2010-02-04 12:00,90.684,90.885,90.769,91.029,91.009,90.92,90.919
552,2010-02-04 13:00,90.854,90.684,90.885,90.769,91.029,91.009,90.92
553,2010-02-04 14:00,90.782,90.854,90.684,90.885,90.769,91.029,91.009
554,2010-02-04 15:00,90.617,90.782,90.854,90.684,90.885,90.769,91.029
555,2010-02-04 16:00,90.555,90.617,90.782,90.854,90.684,90.885,90.769
556,2010-02-04 17:00,90.349,90.555,90.617,90.782,90.854,90.684,90.885
557,2010-02-04 18:00,89.131,90.349,90.555,90.617,90.782,90.854,90.684
558,2010-02-04 19:00,89.12,89.131,90.349,90.555,90.617,90.782,90.854
559,2010-02-04 20:00,89.054,89.12,89.131,90.349,90.555,90.617,90.782
560,2010-02-04 21:00,89.204,89.054,89.12,89.131,90.349,90.555,90.617
561,2010-02-04 22:00,88.939,89.204,89.054,89.12,89.131,90.349,90.555
562,2010-02-04 23:00,89.094,88.939,89.204,89.054,89.12,89.131,90.349
563,2010-02-05 00:00,89.139,89.094,88.939,89.204,89.054,89.12,89.131
564,2010-02-05 01:00,89.387,89.139,89.094,88.939,89.204,89.054,89.12
565,2010-02-05 02:00,89.704,89.387,89.139,89.094,88.939,89.204,89.054
566,2010-02-05 03:00,89.598,89.704,89.387,89.139,89.094,88.939,89.204
567,2010-02-05 04:00,89.679,89.598,89.704,89.387,89.139,89.094,88.939
568,2010-02-05 05:00,89.679,89.679,89.598,89.704,89.387,89.139,89.094
569,2010-02-05 06:00,89.674,89.679,89.679,89.598,89.704,89.387,89.139
570,2010-02-05 07:00,89.549,89.674,89.679,89.679,89.598,89.704,89.387
571,2010-02-05 08:00,89.679,89.549,89.674,89.679,89.679,89.598,89.704
572,2010-02-05 09:00,89.531,89.679,89.549,89.674,89.679,89.679,89.598
573,2010-02-05 10:00,89.678,89.531,89.679,89.549,89.674,89.679,89.679
574,2010-02-05 11:00,89.446,89.678,89.531,89.679,89.549,89.674,89.679
575,2010-02-05 12:00,89.473,89.446,89.678,89.531,89.679,89.549,89.674
576,2010-02-05 13:00,89.529,89.473,89.446,89.678,89.531,89.679,89.549
577,2010-02-05 14:00,89.412,89.529,89.473,89.446,89.678,89.531,89.679
578,2010-02-05 15:00,89.622,89.412,89.529,89.473,89.446,89.678,89.531
579,2010-02-05 16:00,89.416,89.622,89.412,89.529,89.473,89.446,89.678
580,2010-02-05 17:00,89.377,89.416,89.622,89.412,89.529,89.473,89.446
581,2010-02-05 18:00,89.274,89.377,89.416,89.622,89.412,89.529,89.473
582,2010-02-05 19:00,89.324,89.274,89.377,89.416,89.622,89.412,89.529
583,2010-02-07 23:00,89.044,89.324,89.274,89.377,89.416,89.622,89.412
584,2010-02-08 00:00,89.174,89.044,89.324,89.274,89.377,89.416,89.622
585,2010-02-08 01:00,89.278,89.174,89.044,89.324,89.274,89.377,89.416
586,2010-02-08 02:00,89.43,89.278,89.174,89.044,89.324,89.274,89.377
587,2010-02-08 03:00,89.283,89.43,89.278,89.174,89.044,89.324,89.274
588,2010-02-08 04:00,89.295,89.283,89.43,89.278,89.174,89.044,89.324
589,2010-02-08 05:00,89.306,89.295,89.283,89.43,89.278,89.174,89.044
590,2010-02-08 06:00,89.35,89.306,89.295,89.283,89.43,89.278,89.174
591,2010-02-08 07:00,89.393,89.35,89.306,89.295,89.283,89.43,89.278
592,2010-02-08 08:00,89.264,89.393,89.35,89.306,89.295,89.283,89.43
593,2010-02-08 09:00,89.417,89.264,89.393,89.35,89.306,89.295,89.283
594,2010-02-08 10:00,89.534,89.417,89.264,89.393,89.35,89.306,89.295
595,2010-02-08 11:00,89.404,89.534,89.417,89.264,89.393,89.35,89.306
596,2010-02-08 12:00,89.465,89.404,89.534,89.417,89.264,89.393,89.35
597,2010-02-08 13:00,89.329,89.465,89.404,89.534,89.417,89.264,89.393
598,2010-02-08 14:00,89.283,89.329,89.465,89.404,89.534,89.417,89.264
599,2010-02-08 15:00,89.367,89.283,89.329,89.465,89.404,89.534,89.417
600,2010-02-08 16:00,89.307,89.367,89.283,89.329,89.465,89.404,89.534
601,2010-02-08 17:00,89.249,89.307,89.367,89.283,89.329,89.465,89.404
602,2010-02-08 18:00,89.344,89.249,89.307,89.367,89.283,89.329,89.465
603,2010-02-08 19:00,89.361,89.344,89.249,89.307,89.367,89.283,89.329
604,2010-02-08 20:00,89.322,89.361,89.344,89.249,89.307,89.367,89.283
605,2010-02-08 21:00,89.368,89.322,89.361,89.344,89.249,89.307,89.367
606,2010-02-08 22:00,89.301,89.368,89.322,89.361,89.344,89.249,89.307
607,2010-02-08 23:00,89.285,89.301,89.368,89.322,89.361,89.344,89.249
608,2010-02-09 00:00,89.289,89.285,89.301,89.368,89.322,89.361,89.344
609,2010-02-09 01:00,89.245,89.289,89.285,89.301,89.368,89.322,89.361
610,2010-02-09 02:00,89.272,89.245,89.289,89.285,89.301,89.368,89.322
611,2010-02-09 03:00,89.338,89.272,89.245,89.289,89.285,89.301,89.368
612,2010-02-09 04:00,89.397,89.338,89.272,89.245,89.289,89.285,89.301
613,2010-02-09 05:00,89.422,89.397,89.338,89.272,89.245,89.289,89.285
614,2010-02-09 06:00,89.394,89.422,89.397,89.338,89.272,89.245,89.289
615,2010-02-09 07:00,89.445,89.394,89.422,89.397,89.338,89.272,89.245
616,2010-02-09 08:00,89.563,89.445,89.394,89.422,89.397,89.338,89.272
617,2010-02-09 09:00,89.565,89.563,89.445,89.394,89.422,89.397,89.338
618,2010-02-09 10:00,89.557,89.565,89.563,89.445,89.394,89.422,89.397
619,2010-02-09 11:00,89.713,89.557,89.565,89.563,89.445,89.394,89.422
620,2010-02-09 12:00,89.632,89.713,89.557,89.565,89.563,89.445,89.394
621,2010-02-09 13:00,89.667,89.632,89.713,89.557,89.565,89.563,89.445
622,2010-02-09 14:00,89.707,89.667,89.632,89.713,89.557,89.565,89.563
623,2010-02-09 15:00,89.611,89.707,89.667,89.632,89.713,89.557,89.565
624,2010-02-09 16:00,89.444,89.611,89.707,89.667,89.632,89.713,89.557
625,2010-02-09 17:00,89.396,89.444,89.611,89.707,89.667,89.632,89.713
626,2010-02-09 18:00,89.467,89.396,89.444,89.611,89.707,89.667,89.632
627,2010-02-09 19:00,89.541,89.467,89.396,89.444,89.611,89.707,89.667
628,2010-02-09 20:00,89.719,89.541,89.467,89.396,89.444,89.611,89.707
629,2010-02-09 21:00,89.648,89.719,89.541,89.467,89.396,89.444,89.611
630,2010-02-09 22:00,89.63,89.648,89.719,89.541,89.467,89.396,89.444
631,2010-02-09 23:00,89.719,89.63,89.648,89.719,89.541,89.467,89.396
632,2010-02-10 00:00,89.832,89.719,89.63,89.648,89.719,89.541,89.467
633,2010-02-10 01:00,89.818,89.832,89.719,89.63,89.648,89.719,89.541
634,2010-02-10 02:00,89.897,89.818,89.832,89.719,89.63,89.648,89.719
635,2010-02-10 03:00,89.799,89.897,89.818,89.832,89.719,89.63,89.648
636,2010-02-10 04:00,89.793,89.799,89.897,89.818,89.832,89.719,89.63
637,2010-02-10 05:00,89.748,89.793,89.799,89.897,89.818,89.832,89.719
638,2010-02-10 06:00,89.736,89.748,89.793,89.799,89.897,89.818,89.832
639,2010-02-10 07:00,89.652,89.736,89.748,89.793,89.799,89.897,89.818
640,2010-02-10 08:00,89.766,89.652,89.736,89.748,89.793,89.799,89.897
641,2010-02-10 09:00,89.761,89.766,89.652,89.736,89.748,89.793,89.799
642,2010-02-10 10:00,89.604,89.761,89.766,89.652,89.736,89.748,89.793
643,2010-02-10 11:00,89.711,89.604,89.761,89.766,89.652,89.736,89.748
644,2010-02-10 12:00,89.648,89.711,89.604,89.761,89.766,89.652,89.736
645,2010-02-10 13:00,89.708,89.648,89.711,89.604,89.761,89.766,89.652
646,2010-02-10 14:00,89.702,89.708,89.648,89.711,89.604,89.761,89.766
647,2010-02-10 15:00,89.444,89.702,89.708,89.648,89.711,89.604,89.761
648,2010-02-10 16:00,89.549,89.444,89.702,89.708,89.648,89.711,89.604
649,2010-02-10 17:00,89.843,89.549,89.444,89.702,89.708,89.648,89.711
